id,personSessionId,zoneCode,zoneName,firstLook,lastLook,firstDwell,lastDwell,viewTimeSeconds,dwellTimeSeconds,recordedAt
6364,7d49f45e-9dbe-4a31-bb8e-0ba62d804edc,GF-R2-U6,"Gondola R2 Front U6",2026-07-31T03:08:40.836Z,2026-07-31T03:09:33.636Z,2026-07-31T03:08:40.836Z,2026-07-31T03:09:33.636Z,52.8,52.8,2026-07-31T03:08:40.836Z
6352,d420530f-70a2-4604-8e2c-f867da1aa7bd,GB-R4-U7,"Gondola R4 Back U7",2026-07-31T03:08:40.504Z,2026-07-31T03:09:28.904Z,2026-07-31T03:08:40.504Z,2026-07-31T03:09:28.904Z,48.4,48.4,2026-07-31T03:08:40.504Z
6330,b501d721-61c2-473d-88a1-49e9c8bc8953,GB-R2-U3,"Gondola R2 Back U3",2026-07-31T03:08:40.324Z,2026-07-31T03:09:15.724Z,2026-07-31T03:08:40.324Z,2026-07-31T03:09:15.724Z,35.4,35.4,2026-07-31T03:08:40.324Z
6401,c0cf6146-fd1c-4a97-b297-91de75e2cd73,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:08:39.800Z,2026-07-31T03:09:57.200Z,2026-07-31T03:08:39.800Z,2026-07-31T03:09:57.200Z,77.4,77.4,2026-07-31T03:08:39.800Z
6380,d16357a7-0879-421e-9834-57e13b44eea1,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:08:37.948Z,2026-07-31T03:09:41.148Z,2026-07-31T03:08:37.948Z,2026-07-31T03:09:41.148Z,63.2,63.2,2026-07-31T03:08:37.948Z
6373,dfd03c35-b8dd-4869-b99a-d5604e505b3a,GB-R5-U1,"Gondola R5 Back U1",2026-07-31T03:08:37.158Z,2026-07-31T03:09:36.958Z,2026-07-31T03:08:37.158Z,2026-07-31T03:09:36.958Z,59.8,59.8,2026-07-31T03:08:37.158Z
6385,cd2d03d6-0d99-4e5c-988c-faabf949cd5e,GB-R3-U7,"Gondola R3 Back U7",2026-07-31T03:08:36.229Z,2026-07-31T03:09:46.029Z,2026-07-31T03:08:36.229Z,2026-07-31T03:09:46.029Z,69.8,69.8,2026-07-31T03:08:36.229Z
6337,1fb99dc3-662d-4ccf-bf98-88223b68cbe7,GB-R4-U6,"Gondola R4 Back U6",2026-07-31T03:08:36.201Z,2026-07-31T03:09:19.801Z,2026-07-31T03:08:36.201Z,2026-07-31T03:09:19.801Z,43.6,43.6,2026-07-31T03:08:36.201Z
6321,ea4521e8-3461-486f-afdf-7754dca3c340,GF-R2-U3,"Gondola R2 Front U3",2026-07-31T03:08:36.091Z,2026-07-31T03:09:09.091Z,2026-07-31T03:08:36.091Z,2026-07-31T03:09:09.091Z,33.0,33.0,2026-07-31T03:08:36.091Z
6391,2d4c32b5-a45e-4e05-b310-aa95addb6115,GF-R2-U1,"Gondola R2 Front U1",2026-07-31T03:08:36.024Z,2026-07-31T03:09:50.024Z,2026-07-31T03:08:36.024Z,2026-07-31T03:09:50.024Z,74.0,74.0,2026-07-31T03:08:36.024Z
6392,91fcc283-6501-42d2-980f-e60df04f4fb7,PE-01,"East Wall Bay 1",2026-07-31T03:08:36.023Z,2026-07-31T03:09:50.623Z,2026-07-31T03:08:36.023Z,2026-07-31T03:09:50.623Z,74.6,74.6,2026-07-31T03:08:36.023Z
6323,4fcf41ef-c9f9-4101-bb2e-5512b4d30839,PW-05,"West Wall Bay 5",2026-07-31T03:08:35.272Z,2026-07-31T03:09:08.672Z,2026-07-31T03:08:35.272Z,2026-07-31T03:09:08.672Z,33.4,33.4,2026-07-31T03:08:35.272Z
6398,3b4fea40-2e00-4f0c-932d-22a51c7b4a1f,PE-02,"East Wall Bay 2",2026-07-31T03:08:34.485Z,2026-07-31T03:09:57.285Z,2026-07-31T03:08:34.485Z,2026-07-31T03:09:57.285Z,82.8,82.8,2026-07-31T03:08:34.485Z
6407,31516904-dbf9-4e56-84e8-6ab70e404e81,GB-R3-U5,"Gondola R3 Back U5",2026-07-31T03:08:34.078Z,2026-07-31T03:10:01.078Z,2026-07-31T03:08:34.078Z,2026-07-31T03:10:01.078Z,87.0,87.0,2026-07-31T03:08:34.078Z
6409,07982474-1c71-41ef-ab13-3483a269aa9c,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:08:34.016Z,2026-07-31T03:10:00.816Z,2026-07-31T03:08:34.016Z,2026-07-31T03:10:00.816Z,86.8,86.8,2026-07-31T03:08:34.016Z
6342,d719b0ed-8c6d-4d40-ae8a-45da68d0502b,PW-01,"West Wall Bay 1",2026-07-31T03:08:33.411Z,2026-07-31T03:09:22.211Z,2026-07-31T03:08:33.411Z,2026-07-31T03:09:22.211Z,48.8,48.8,2026-07-31T03:08:33.411Z
6327,e2f850b2-c500-474d-a5ba-80f8d5d16566,GB-R6-U3,"Gondola R6 Back U3",2026-07-31T03:08:33.189Z,2026-07-31T03:09:11.189Z,2026-07-31T03:08:33.189Z,2026-07-31T03:09:11.189Z,38.0,38.0,2026-07-31T03:08:33.189Z
6355,b1f7b0d5-a473-43c2-9e69-03461548ebfc,PE-04,"East Wall Bay 4",2026-07-31T03:08:32.982Z,2026-07-31T03:09:29.382Z,2026-07-31T03:08:32.982Z,2026-07-31T03:09:29.382Z,56.4,56.4,2026-07-31T03:08:32.982Z
6376,c27465fe-8c1d-4c56-85f1-c326deab4933,GB-R1-U4,"Gondola R1 Back U4",2026-07-31T03:08:32.927Z,2026-07-31T03:09:37.927Z,2026-07-31T03:08:32.927Z,2026-07-31T03:09:37.927Z,65.0,65.0,2026-07-31T03:08:32.927Z
6357,8a37e9b1-d8eb-40f3-adca-42459c5b0c26,GF-R2-U6,"Gondola R2 Front U6",2026-07-31T03:08:31.689Z,2026-07-31T03:09:30.289Z,2026-07-31T03:08:31.689Z,2026-07-31T03:09:30.289Z,58.6,58.6,2026-07-31T03:08:31.689Z
6381,c078b4b7-50ee-456d-89e3-c3237593ca00,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:08:31.479Z,2026-07-31T03:09:39.479Z,2026-07-31T03:08:31.479Z,2026-07-31T03:09:39.479Z,68.0,68.0,2026-07-31T03:08:31.479Z
6358,bfa0c125-cc3d-4a3a-b298-a791cc11d62e,GB-R4-U7,"Gondola R4 Back U7",2026-07-31T03:08:29.315Z,2026-07-31T03:09:30.115Z,2026-07-31T03:08:29.315Z,2026-07-31T03:09:30.115Z,60.8,60.8,2026-07-31T03:08:29.315Z
6390,05c462eb-d7da-4bcf-8a02-6ca16c92d198,GB-R6-U6,"Gondola R6 Back U6",2026-07-31T03:08:28.996Z,2026-07-31T03:09:48.596Z,2026-07-31T03:08:28.996Z,2026-07-31T03:09:48.596Z,79.6,79.6,2026-07-31T03:08:28.996Z
6386,3ac82748-30b8-42ad-bd39-1d58365d35e0,GF-R3-U2,"Gondola R3 Front U2",2026-07-31T03:08:28.272Z,2026-07-31T03:09:46.472Z,2026-07-31T03:08:28.272Z,2026-07-31T03:09:46.472Z,78.2,78.2,2026-07-31T03:08:28.272Z
6308,48ca74af-0e9f-426f-8cc5-7940371ebdff,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:08:27.911Z,2026-07-31T03:09:00.511Z,2026-07-31T03:08:27.911Z,2026-07-31T03:09:00.511Z,32.6,32.6,2026-07-31T03:08:27.911Z
6347,92aa7b18-eace-422c-94f7-371a2a1efe85,GF-R6-U6,"Gondola R6 Front U6",2026-07-31T03:08:27.818Z,2026-07-31T03:09:26.018Z,2026-07-31T03:08:27.818Z,2026-07-31T03:09:26.018Z,58.2,58.2,2026-07-31T03:08:27.818Z
6329,eb95af94-6661-4afa-8dcf-aede288ad091,GB-R5-U2,"Gondola R5 Back U2",2026-07-31T03:08:27.771Z,2026-07-31T03:09:14.571Z,2026-07-31T03:08:27.771Z,2026-07-31T03:09:14.571Z,46.8,46.8,2026-07-31T03:08:27.771Z
6326,05d46f6d-bc21-4195-a3b8-8691a887bcc1,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:08:27.523Z,2026-07-31T03:09:11.923Z,2026-07-31T03:08:27.523Z,2026-07-31T03:09:11.923Z,44.4,44.4,2026-07-31T03:08:27.523Z
6393,0efee6f5-69a7-4321-9ac1-3a40205c40ee,PW-04,"West Wall Bay 4",2026-07-31T03:08:26.857Z,2026-07-31T03:09:52.057Z,2026-07-31T03:08:26.857Z,2026-07-31T03:09:52.057Z,85.2,85.2,2026-07-31T03:08:26.857Z
6320,129eaa80-f2b9-4d47-b64d-0541b2aa0215,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:08:26.458Z,2026-07-31T03:09:07.258Z,2026-07-31T03:08:26.458Z,2026-07-31T03:09:07.258Z,40.8,40.8,2026-07-31T03:08:26.458Z
6365,ac41dce4-3f9f-423a-a8de-946a5c0902b6,GB-R2-U2,"Gondola R2 Back U2",2026-07-31T03:08:26.372Z,2026-07-31T03:09:32.972Z,2026-07-31T03:08:26.372Z,2026-07-31T03:09:32.972Z,66.6,66.6,2026-07-31T03:08:26.372Z
6366,727fb17e-1c36-4a9b-9873-bb054bea07ae,GF-R6-U7,"Gondola R6 Front U7",2026-07-31T03:08:25.013Z,2026-07-31T03:09:34.613Z,2026-07-31T03:08:25.013Z,2026-07-31T03:09:34.613Z,69.6,69.6,2026-07-31T03:08:25.013Z
6333,563f24f2-6de4-4642-a727-cda4994a6d10,GPS-02,"GPS Display Case 2",2026-07-31T03:08:23.213Z,2026-07-31T03:09:15.813Z,2026-07-31T03:08:23.213Z,2026-07-31T03:09:15.813Z,52.6,52.6,2026-07-31T03:08:23.213Z
6344,df8ac53f-a409-432f-81fb-4a76ec3df76e,GF-R2-U5,"Gondola R2 Front U5",2026-07-31T03:08:22.359Z,2026-07-31T03:09:22.559Z,2026-07-31T03:08:22.359Z,2026-07-31T03:09:22.559Z,60.2,60.2,2026-07-31T03:08:22.359Z
6375,dc9516b5-af7b-40e4-8bff-69c934e22955,GPS-02,"GPS Display Case 2",2026-07-31T03:08:22.189Z,2026-07-31T03:09:37.389Z,2026-07-31T03:08:22.189Z,2026-07-31T03:09:37.389Z,75.2,75.2,2026-07-31T03:08:22.189Z
6316,7e718ab8-4784-480c-860a-8c2bc8c939c6,PE-06,"East Wall Bay 6",2026-07-31T03:08:21.446Z,2026-07-31T03:09:07.846Z,2026-07-31T03:08:21.446Z,2026-07-31T03:09:07.846Z,46.4,46.4,2026-07-31T03:08:21.446Z
6296,ef0184de-28c1-4a99-98d9-748020bd950a,GF-R3-U3,"Gondola R3 Front U3",2026-07-31T03:08:19.835Z,2026-07-31T03:08:52.235Z,2026-07-31T03:08:19.835Z,2026-07-31T03:08:52.235Z,32.4,32.4,2026-07-31T03:08:19.835Z
6372,1b8c0f7d-66c3-41d2-8d39-194713be1347,GB-R4-U4,"Gondola R4 Back U4",2026-07-31T03:08:19.380Z,2026-07-31T03:09:35.580Z,2026-07-31T03:08:19.380Z,2026-07-31T03:09:35.580Z,76.2,76.2,2026-07-31T03:08:19.380Z
6290,dc860061-11d5-4b14-b73d-b142004f5fa2,GF-R6-U6,"Gondola R6 Front U6",2026-07-31T03:08:18.969Z,2026-07-31T03:08:50.169Z,2026-07-31T03:08:18.969Z,2026-07-31T03:08:50.169Z,31.2,31.2,2026-07-31T03:08:18.969Z
6322,3d0c7f02-63a0-4dfa-a976-bc526eb822ae,GPS-06,"GPS Display Case 6",2026-07-31T03:08:17.136Z,2026-07-31T03:09:09.336Z,2026-07-31T03:08:17.136Z,2026-07-31T03:09:09.336Z,52.2,52.2,2026-07-31T03:08:17.136Z
6367,587df34f-118c-46bc-bdf1-73dfcc05164e,GB-R6-U7,"Gondola R6 Back U7",2026-07-31T03:08:15.269Z,2026-07-31T03:09:33.469Z,2026-07-31T03:08:15.269Z,2026-07-31T03:09:33.469Z,78.2,78.2,2026-07-31T03:08:15.269Z
6318,533c05fa-4747-4573-a4e6-e994da9656ce,PE-01,"East Wall Bay 1",2026-07-31T03:08:14.479Z,2026-07-31T03:09:08.479Z,2026-07-31T03:08:14.479Z,2026-07-31T03:09:08.479Z,54.0,54.0,2026-07-31T03:08:14.479Z
6353,172259bf-a9dd-4a94-9538-dbd2bc2d347d,GB-R1-U1,"Gondola R1 Back U1",2026-07-31T03:08:13.924Z,2026-07-31T03:09:29.324Z,2026-07-31T03:08:13.924Z,2026-07-31T03:09:29.324Z,75.4,75.4,2026-07-31T03:08:13.924Z
6305,20c1dd98-e3ae-40e3-b180-0357984886da,FB-01,"Footwear Bench Seat",2026-07-31T03:08:13.634Z,2026-07-31T03:08:58.034Z,2026-07-31T03:08:13.634Z,2026-07-31T03:08:58.034Z,44.4,44.4,2026-07-31T03:08:13.634Z
6335,7f527da0-0296-440a-847e-78bd67eaadf0,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:08:13.446Z,2026-07-31T03:09:18.046Z,2026-07-31T03:08:13.446Z,2026-07-31T03:09:18.046Z,64.6,64.6,2026-07-31T03:08:13.446Z
6276,583bf92c-eea8-43c9-b060-7494ac13d421,GB-R5-U2,"Gondola R5 Back U2",2026-07-31T03:08:13.134Z,2026-07-31T03:08:43.734Z,2026-07-31T03:08:13.134Z,2026-07-31T03:08:43.734Z,30.6,30.6,2026-07-31T03:08:13.134Z
6374,3cb05398-c750-4b1c-b844-8ab5d6220f93,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:08:13.042Z,2026-07-31T03:09:35.842Z,2026-07-31T03:08:13.042Z,2026-07-31T03:09:35.842Z,82.8,82.8,2026-07-31T03:08:13.042Z
6377,39ae365e-6429-4ec6-a2dd-0cfec33995f2,GF-R4-U6,"Gondola R4 Front U6",2026-07-31T03:08:12.474Z,2026-07-31T03:09:37.474Z,2026-07-31T03:08:12.474Z,2026-07-31T03:09:37.474Z,85.0,85.0,2026-07-31T03:08:12.474Z
6354,c72a0e1b-7a58-4c1c-ab04-5d235100e623,GB-R2-U1,"Gondola R2 Back U1",2026-07-31T03:08:11.525Z,2026-07-31T03:09:29.125Z,2026-07-31T03:08:11.525Z,2026-07-31T03:09:29.125Z,77.6,77.6,2026-07-31T03:08:11.525Z
6332,f39d10f3-9991-4510-a04e-ceb6c9103c78,PE-04,"East Wall Bay 4",2026-07-31T03:08:11.189Z,2026-07-31T03:09:15.989Z,2026-07-31T03:08:11.189Z,2026-07-31T03:09:15.989Z,64.8,64.8,2026-07-31T03:08:11.189Z
6281,61af50d7-5aea-44ee-9118-14756eeef82c,GB-R5-U3,"Gondola R5 Back U3",2026-07-31T03:08:10.747Z,2026-07-31T03:08:46.147Z,2026-07-31T03:08:10.747Z,2026-07-31T03:08:46.147Z,35.4,35.4,2026-07-31T03:08:10.747Z
6273,7d49f45e-9dbe-4a31-bb8e-0ba62d804edc,GF-R2-U2,"Gondola R2 Front U2",2026-07-31T03:08:09.835Z,2026-07-31T03:08:39.835Z,2026-07-31T03:08:09.835Z,2026-07-31T03:08:39.835Z,30.0,30.0,2026-07-31T03:08:09.835Z
6279,b15c9e35-ddc8-4913-8e1a-f2428fc62a62,FB-01,"Footwear Bench Seat",2026-07-31T03:08:09.717Z,2026-07-31T03:08:45.517Z,2026-07-31T03:08:09.717Z,2026-07-31T03:08:45.517Z,35.8,35.8,2026-07-31T03:08:09.717Z
6288,8c8eb176-c037-4598-ad8a-d8f7705f1e7d,ACC-02,"Accessories Bay 2",2026-07-31T03:08:09.681Z,2026-07-31T03:08:49.481Z,2026-07-31T03:08:09.681Z,2026-07-31T03:08:49.481Z,39.8,39.8,2026-07-31T03:08:09.681Z
6369,b7e17a9c-6af1-4422-932e-c14fd1aaf53a,GF-R4-U7,"Gondola R4 Front U7",2026-07-31T03:08:09.578Z,2026-07-31T03:09:34.578Z,2026-07-31T03:08:09.578Z,2026-07-31T03:09:34.578Z,85.0,85.0,2026-07-31T03:08:09.578Z
6317,974d2d8a-69f4-477a-92d0-24ee3c87f8e2,GF-R6-U3,"Gondola R6 Front U3",2026-07-31T03:08:09.490Z,2026-07-31T03:09:07.690Z,2026-07-31T03:08:09.490Z,2026-07-31T03:09:07.690Z,58.2,58.2,2026-07-31T03:08:09.490Z
6301,cadd0b90-b0a2-490b-92cf-30d16683bba3,GF-R6-U7,"Gondola R6 Front U7",2026-07-31T03:08:09.468Z,2026-07-31T03:08:56.668Z,2026-07-31T03:08:09.468Z,2026-07-31T03:08:56.668Z,47.2,47.2,2026-07-31T03:08:09.468Z
6336,c434d0f6-e006-43e7-9914-df3f96cdccaf,FB-01,"Footwear Bench Seat",2026-07-31T03:08:08.411Z,2026-07-31T03:09:19.811Z,2026-07-31T03:08:08.411Z,2026-07-31T03:09:19.811Z,71.4,71.4,2026-07-31T03:08:08.411Z
6274,0dfe6e00-2fa8-4cdd-a66a-3e6a86b90bd3,GB-R6-U4,"Gondola R6 Back U4",2026-07-31T03:08:08.326Z,2026-07-31T03:08:40.926Z,2026-07-31T03:08:08.326Z,2026-07-31T03:08:40.926Z,32.6,32.6,2026-07-31T03:08:08.326Z
6289,82c8303b-89bc-4d0b-bac6-93ca8aa39e25,GF-R1-U1,"Gondola R1 Front U1",2026-07-31T03:08:07.950Z,2026-07-31T03:08:49.750Z,2026-07-31T03:08:07.950Z,2026-07-31T03:08:49.750Z,41.8,41.8,2026-07-31T03:08:07.950Z
6341,ecac1c34-2840-4380-b758-8d91a5e5bd82,GB-R5-U2,"Gondola R5 Back U2",2026-07-31T03:08:05.915Z,2026-07-31T03:09:21.315Z,2026-07-31T03:08:05.915Z,2026-07-31T03:09:21.315Z,75.4,75.4,2026-07-31T03:08:05.915Z
6303,c06daaa8-5e15-4522-b86a-64fac3b75cdf,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:08:05.658Z,2026-07-31T03:08:55.658Z,2026-07-31T03:08:05.658Z,2026-07-31T03:08:55.658Z,50.0,50.0,2026-07-31T03:08:05.658Z
6287,2df1e704-3771-4684-93d2-243acb0f96e0,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:08:05.657Z,2026-07-31T03:08:47.657Z,2026-07-31T03:08:05.657Z,2026-07-31T03:08:47.657Z,42.0,42.0,2026-07-31T03:08:05.657Z
6270,30d98899-c659-4239-bbde-3e007e6afab1,GPS-05,"GPS Display Case 5",2026-07-31T03:08:05.592Z,2026-07-31T03:08:36.792Z,2026-07-31T03:08:05.592Z,2026-07-31T03:08:36.792Z,31.2,31.2,2026-07-31T03:08:05.592Z
6298,daf7bbda-2ff0-4ec9-982b-33f2245f7713,GF-R4-U6,"Gondola R4 Front U6",2026-07-31T03:08:04.332Z,2026-07-31T03:08:54.332Z,2026-07-31T03:08:04.332Z,2026-07-31T03:08:54.332Z,50.0,50.0,2026-07-31T03:08:04.332Z
6267,1fb99dc3-662d-4ccf-bf98-88223b68cbe7,GPS-03,"GPS Display Case 3",2026-07-31T03:08:03.800Z,2026-07-31T03:08:35.200Z,2026-07-31T03:08:03.800Z,2026-07-31T03:08:35.200Z,31.4,31.4,2026-07-31T03:08:03.800Z
6331,705afdf0-4a89-46a2-a7d7-cd2718ebfd55,GB-R3-U7,"Gondola R3 Back U7",2026-07-31T03:08:03.300Z,2026-07-31T03:09:15.700Z,2026-07-31T03:08:03.300Z,2026-07-31T03:09:15.700Z,72.4,72.4,2026-07-31T03:08:03.300Z
6313,899d65fa-b707-43e0-9d64-e7ce8adaacfb,GB-R5-U1,"Gondola R5 Back U1",2026-07-31T03:08:03.114Z,2026-07-31T03:09:04.914Z,2026-07-31T03:08:03.114Z,2026-07-31T03:09:04.914Z,61.8,61.8,2026-07-31T03:08:03.114Z
6314,34bdd4c4-675e-4ae8-9144-14ff533371c0,GB-R2-U4,"Gondola R2 Back U4",2026-07-31T03:08:02.742Z,2026-07-31T03:09:05.142Z,2026-07-31T03:08:02.742Z,2026-07-31T03:09:05.142Z,62.4,62.4,2026-07-31T03:08:02.742Z
6312,a7889305-a303-43de-abfb-b7030dbdd80b,GF-R6-U7,"Gondola R6 Front U7",2026-07-31T03:08:02.401Z,2026-07-31T03:09:04.801Z,2026-07-31T03:08:02.401Z,2026-07-31T03:09:04.801Z,62.4,62.4,2026-07-31T03:08:02.401Z
6345,c416fe79-5c5a-4ee6-b30b-48511254abe9,PE-02,"East Wall Bay 2",2026-07-31T03:08:02.270Z,2026-07-31T03:09:23.270Z,2026-07-31T03:08:02.270Z,2026-07-31T03:09:23.270Z,81.0,81.0,2026-07-31T03:08:02.270Z
6328,0b5b66cb-4386-4e44-ac16-c55e87c8f82b,FB-01,"Footwear Bench Seat",2026-07-31T03:08:02.168Z,2026-07-31T03:09:13.168Z,2026-07-31T03:08:02.168Z,2026-07-31T03:09:13.168Z,71.0,71.0,2026-07-31T03:08:02.168Z
6280,80f2632d-b199-4bab-9663-b6f6bb4d19c9,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:08:01.247Z,2026-07-31T03:08:46.847Z,2026-07-31T03:08:01.247Z,2026-07-31T03:08:46.847Z,45.6,45.6,2026-07-31T03:08:01.247Z
6268,cd2d03d6-0d99-4e5c-988c-faabf949cd5e,GF-R3-U6,"Gondola R3 Front U6",2026-07-31T03:07:59.228Z,2026-07-31T03:08:35.228Z,2026-07-31T03:07:59.228Z,2026-07-31T03:08:35.228Z,36.0,36.0,2026-07-31T03:07:59.228Z
6263,3b4fea40-2e00-4f0c-932d-22a51c7b4a1f,GB-R5-U1,"Gondola R5 Back U1",2026-07-31T03:07:56.484Z,2026-07-31T03:08:33.484Z,2026-07-31T03:07:56.484Z,2026-07-31T03:08:33.484Z,37.0,37.0,2026-07-31T03:07:56.484Z
6311,a9fc8c3c-2f6f-4af9-b68c-f121286f2b8b,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:07:56.134Z,2026-07-31T03:09:03.534Z,2026-07-31T03:07:56.134Z,2026-07-31T03:09:03.534Z,67.4,67.4,2026-07-31T03:07:56.134Z
6339,bb4e8990-4722-4948-89b0-1271520a7bd2,GB-R2-U3,"Gondola R2 Back U3",2026-07-31T03:07:55.853Z,2026-07-31T03:09:21.053Z,2026-07-31T03:07:55.853Z,2026-07-31T03:09:21.053Z,85.2,85.2,2026-07-31T03:07:55.853Z
6262,07982474-1c71-41ef-ab13-3483a269aa9c,GB-R6-U3,"Gondola R6 Back U3",2026-07-31T03:07:55.415Z,2026-07-31T03:08:33.015Z,2026-07-31T03:07:55.415Z,2026-07-31T03:08:33.015Z,37.6,37.6,2026-07-31T03:07:55.415Z
6315,8df64137-bbf5-4b9c-89c3-ec9b0fff10e6,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:07:54.946Z,2026-07-31T03:09:06.746Z,2026-07-31T03:07:54.946Z,2026-07-31T03:09:06.746Z,71.8,71.8,2026-07-31T03:07:54.946Z
6319,b0ff7eea-5358-44af-b55d-5a9bfdc8ddb9,GB-R4-U4,"Gondola R4 Back U4",2026-07-31T03:07:53.728Z,2026-07-31T03:09:08.728Z,2026-07-31T03:07:53.728Z,2026-07-31T03:09:08.728Z,75.0,75.0,2026-07-31T03:07:53.728Z
6324,ec7da4a9-02ee-4ea5-ad8d-e027b33ad5ba,GF-R3-U2,"Gondola R3 Front U2",2026-07-31T03:07:52.919Z,2026-07-31T03:09:10.319Z,2026-07-31T03:07:52.919Z,2026-07-31T03:09:10.319Z,77.4,77.4,2026-07-31T03:07:52.919Z
6259,d0a1231a-c391-44b7-af5f-3112d80dbdc0,GB-R2-U3,"Gondola R2 Back U3",2026-07-31T03:07:52.801Z,2026-07-31T03:08:29.401Z,2026-07-31T03:07:52.801Z,2026-07-31T03:08:29.401Z,36.6,36.6,2026-07-31T03:07:52.801Z
6304,c2e4b957-025a-4373-9769-54b952acecce,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:07:52.523Z,2026-07-31T03:08:59.123Z,2026-07-31T03:07:52.523Z,2026-07-31T03:08:59.123Z,66.6,66.6,2026-07-31T03:07:52.523Z
6257,bfa0c125-cc3d-4a3a-b298-a791cc11d62e,GB-R6-U6,"Gondola R6 Back U6",2026-07-31T03:07:50.714Z,2026-07-31T03:08:28.314Z,2026-07-31T03:07:50.714Z,2026-07-31T03:08:28.314Z,37.6,37.6,2026-07-31T03:07:50.714Z
6256,3ac82748-30b8-42ad-bd39-1d58365d35e0,PW-04,"West Wall Bay 4",2026-07-31T03:07:49.471Z,2026-07-31T03:08:27.271Z,2026-07-31T03:07:49.471Z,2026-07-31T03:08:27.271Z,37.8,37.8,2026-07-31T03:07:49.471Z
6222,c06daaa8-5e15-4522-b86a-64fac3b75cdf,PI-03,"Promo Island 3",2026-07-31T03:07:49.257Z,2026-07-31T03:08:04.657Z,2026-07-31T03:07:49.257Z,2026-07-31T03:08:04.657Z,15.4,15.4,2026-07-31T03:07:49.257Z
6309,21a55c27-dc0d-499d-85b1-d196debc6c56,GF-R6-U6,"Gondola R6 Front U6",2026-07-31T03:07:48.891Z,2026-07-31T03:09:01.091Z,2026-07-31T03:07:48.891Z,2026-07-31T03:09:01.091Z,72.2,72.2,2026-07-31T03:07:48.891Z
6253,92aa7b18-eace-422c-94f7-371a2a1efe85,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:07:48.417Z,2026-07-31T03:08:26.817Z,2026-07-31T03:07:48.417Z,2026-07-31T03:08:26.817Z,38.4,38.4,2026-07-31T03:07:48.417Z
6275,d420530f-70a2-4604-8e2c-f867da1aa7bd,GB-R4-U3,"Gondola R4 Back U3",2026-07-31T03:07:47.903Z,2026-07-31T03:08:39.503Z,2026-07-31T03:07:47.903Z,2026-07-31T03:08:39.503Z,51.6,51.6,2026-07-31T03:07:47.903Z
6284,924b47a7-0629-4d0e-978b-8601ee6d8f02,GB-R5-U4,"Gondola R5 Back U4",2026-07-31T03:07:45.078Z,2026-07-31T03:08:47.278Z,2026-07-31T03:07:45.078Z,2026-07-31T03:08:47.278Z,62.2,62.2,2026-07-31T03:07:45.078Z
6325,ff864637-eccf-465f-b9d8-ba31a8132450,GB-R1-U2,"Gondola R1 Back U2",2026-07-31T03:07:43.370Z,2026-07-31T03:09:09.970Z,2026-07-31T03:07:43.370Z,2026-07-31T03:09:09.970Z,86.6,86.6,2026-07-31T03:07:43.370Z
6243,1b8c0f7d-66c3-41d2-8d39-194713be1347,PE-03,"East Wall Bay 3",2026-07-31T03:07:42.779Z,2026-07-31T03:08:18.379Z,2026-07-31T03:07:42.779Z,2026-07-31T03:08:18.379Z,35.6,35.6,2026-07-31T03:07:42.779Z
6250,129eaa80-f2b9-4d47-b64d-0541b2aa0215,GB-R6-U3,"Gondola R6 Back U3",2026-07-31T03:07:42.657Z,2026-07-31T03:08:25.457Z,2026-07-31T03:07:42.657Z,2026-07-31T03:08:25.457Z,42.8,42.8,2026-07-31T03:07:42.657Z
6310,5770160d-3072-4202-8202-2504aeb973d5,GF-R4-U6,"Gondola R4 Front U6",2026-07-31T03:07:41.449Z,2026-07-31T03:09:02.849Z,2026-07-31T03:07:41.449Z,2026-07-31T03:09:02.849Z,81.4,81.4,2026-07-31T03:07:41.449Z
6246,563f24f2-6de4-4642-a727-cda4994a6d10,GPS-03,"GPS Display Case 3",2026-07-31T03:07:39.612Z,2026-07-31T03:08:22.212Z,2026-07-31T03:07:39.612Z,2026-07-31T03:08:22.212Z,42.6,42.6,2026-07-31T03:07:39.612Z
6272,b501d721-61c2-473d-88a1-49e9c8bc8953,GF-R2-U7,"Gondola R2 Front U7",2026-07-31T03:07:39.523Z,2026-07-31T03:08:39.323Z,2026-07-31T03:07:39.523Z,2026-07-31T03:08:39.323Z,59.8,59.8,2026-07-31T03:07:39.523Z
